S No.,Date,Notifier,H,M,R,L,Domain,OS,View
1748,2/21/2014,UNITED BANGLADESHI HACKERS,,M,R,,gepsp.ajk.gov.pk/n0m0r3.html,Win 2008,mirror
1749,2/21/2014,UNITED BANGLADESHI HACKERS,,M,R,,agriculture.ajk.gov.pk/21.htm,Win 2008,mirror
1750,2/21/2014,UNITED BANGLADESHI HACKERS,,M,R,,akmidc.ajk.gov.pk/n0m0r3.html,Win 2008,mirror
1751,2/21/2014,UNITED BANGLADESHI HACKERS,,M,R,,ajk.gov.pk/n0m0r3.html,Win 2008,mirror
1752,2/17/2014,d3b~X,,,R,,finance.ajk.gov.pk/ganteng.gif,Win 2008,mirror
1753,2/10/2014,spider64,H,,R,,www.agripunjab.gov.pk,Linux,mirror
1754,2/5/2014,d3b~X,,M,R,,electricity.ajk.gov.pk/ganteng...,Win 2008,mirror
1755,2/5/2014,Hmei7,,M,R,,law.ajk.gov.pk/images/x.gif,Win 2008,mirror
1756,2/4/2014,d3b~X,,M,R,,health.ajk.gov.pk/ganteng.gif,Win 2008,mirror
1757,2/3/2014,SultanHaikal,,,R,,www.colleges.ajk.gov.pk/ganten...,Win 2008,mirror
1758,2/3/2014,SultanHaikal,,M,R,,www.socialwelfare.ajk.gov.pk/g...,Win 2008,mirror
1759,2/3/2014,SultanHaikal,,M,R,,www.auqaf.ajk.gov.pk/ganteng.gif,Win 2008,mirror
1760,2/3/2014,SultanHaikal,,M,R,,www.itb.ajk.gov.pk/ganteng.gif,Win 2008,mirror
1761,1/24/2014,VirusDuba,,M,R,,karachicity.gov.pk/vDuba.html,Linux,mirror
1762,1/24/2014,VirusDuba,,M,,,rescue1299karachi.gov.pk/vDuba...,Linux,mirror
1763,12/30/2013,Fatal Error,H,M,,,pminspection.ajk.gov.pk,Win 2008,mirror
1764,12/30/2013,Fatal Error,H,M,,,aims.ajk.gov.pk,Win 2008,mirror
1765,12/30/2013,Fatal Error,H,M,,,information.ajk.gov.pk,Win 2008,mirror
1766,12/30/2013,Fatal Error,H,M,,,bor.ajk.gov.pk,Win 2008,mirror
1767,12/30/2013,Fatal Error,H,M,,,forest.ajk.gov.pk,Win 2008,mirror
1768,12/30/2013,Fatal Error,H,M,,,icml.ajk.gov.pk,Win 2008,mirror
1769,12/30/2013,Fatal Error,H,M,,,home.ajk.gov.pk,Win 2008,mirror
1770,12/30/2013,Fatal Error,H,M,,,localgov.ajk.gov.pk,Win 2008,mirror
1771,12/30/2013,Fatal Error,H,M,,,works.ajk.gov.pk,Win 2008,mirror
1772,12/30/2013,Fatal Error,H,M,,,zakat.ajk.gov.pk,Win 2008,mirror
1773,12/30/2013,Fatal Error,H,M,,,tourism.ajk.gov.pk,Win 2008,mirror
1774,12/30/2013,Fatal Error,H,M,,,snga.ajk.gov.pk,Win 2008,mirror
1775,12/30/2013,Fatal Error,H,M,,,livestock.ajk.gov.pk,Win 2008,mirror
1776,12/30/2013,Fatal Error,H,M,,,industry.ajk.gov.pk,Win 2008,mirror
1777,12/30/2013,Fatal Error,H,M,,,overseas.ajk.gov.pk,Win 2008,mirror
1778,12/30/2013,Fatal Error,H,M,,,schools.ajk.gov.pk,Win 2008,mirror
1779,12/30/2013,Fatal Error,H,M,,,transport.ajk.gov.pk,Win 2008,mirror
1780,12/30/2013,Fatal Error,H,M,,,dmr.ajk.gov.pk,Win 2008,mirror
1781,12/30/2013,Fatal Error,H,M,,,youth.ajk.gov.pk,Win 2008,mirror
1782,12/30/2013,Fatal Error,H,M,,,food.ajk.gov.pk,Win 2008,mirror
1783,12/30/2013,Fatal Error,H,M,,,mc.ajk.gov.pk,Win 2008,mirror
1784,12/30/2013,Fatal Error,H,,,,medicalcollege.ajk.gov.pk,Win 2008,mirror
1785,11/25/2013,TheHackersArmy,,,R,,imis.irrigation.punjab.gov.pk/...,Win 2008,mirror
1786,11/25/2013,SultanHaikal lamer,,,R,,fpsc.gov.pk/icms/admin/image/d...,Linux,mirror
1787,11/21/2013,Sizzling Soul,,M,,,www.dcomultancomplaintcell.gov...,Linux,mirror
1788,11/20/2013,Pakistan,H,M,,,attockpolice.gov.pk,Win 2003,mirror
1789,11/7/2013,?.,H,,R,,www.spsc.gov.pk,Linux,mirror
1790,10/31/2013,Ali,H,M,R,,pap.gov.pk,Unknown,mirror
1791,10/30/2013,Ashiyane Digital Security Team,,,,,schoolportal.punjab.gov.pk/Cou...,Win 2008,mirror
1792,10/23/2013,1337,H,,,,crckp.gov.pk,Linux,mirror
1793,10/20/2013,net mafia,,,R,,poultry.punjab.gov.pk/default.htm,Win 2008,mirror
1794,10/19/2013,Gabby,,M,R,,www.ajkepa.gov.pk/x.htm,Linux,mirror
1795,10/2/2013,Afghan Cyber Army,,M,,,www.benazirabad.gov.pk/Governo...,Win 2008,mirror
1796,9/26/2013,TheBuGz,H,M,R,,www.visitgilgitbaltistan.gov.pk,Linux,mirror
1797,9/25/2013,RainsevenDotMy,,,,,www.csd.gov.pk/resume/07072013...,Win 2008,mirror
1798,9/18/2013,h4x0r HuSsY,,,,,filesflow.oec.gov.pk/x.html,Linux,mirror
1799,9/18/2013,h4x0r HuSsY,,M,,,jobs.oec.gov.pk/x.html,Linux,mirror
1800,9/18/2013,h4x0r HuSsY,,M,,,test.oec.gov.pk/x.html,Linux,mirror
1801,9/10/2013,Dr.Freak,,,R,,www.lesco.gov.pk/Modules/News/...,Win 2003,mirror
1802,9/5/2013,Waledac,,,,,mpskasur.gov.pk/Waledac.html,Linux,mirror
1803,9/5/2013,R00ts3c,H,,R,,www.ndma.gov.pk,Unknown,mirror
1804,8/30/2013,S:6T_i-#07,H,M,,,gieda.gov.pk,Linux,mirror
1805,8/27/2013,hasnain haxor,H,,,,dost.gov.pk,Linux,mirror
1806,8/26/2013,hasnain haxor,H,M,,,dop.fata.gov.pk,FreeBSD,mirror
1807,8/26/2013,hasnain haxor,,M,,,wew.fata.gov.pk/admin/,FreeBSD,mirror
1808,8/23/2013,hasnain haxor,H,,,,fata.gov.pk,FreeBSD,mirror
1809,8/19/2013,Itsecit@aol.com,H,M,R,,www.lodhranpolice.gov.pk,Linux,mirror
1810,8/12/2013,Afghan Cyber Army,H,M,,,ajklgrd.gov.pk,Linux,mirror
1811,8/6/2013,Dr.Freak,H,,R,,www.cda.gov.pk,Win 2008,mirror
1812,8/4/2013,Dr.Freak,,M,,,forum.oec.gov.pk/x.txt,Linux,mirror
1813,8/4/2013,Dr.Freak,,,R,,oec.gov.pk/x.txt,Linux,mirror
1814,8/4/2013,Xploiter,,,,,intranet.npo.gov.pk/x.html,Linux,mirror
1815,8/4/2013,Xploiter,,M,,,oms.npo.gov.pk/x.html,Linux,mirror
1816,8/4/2013,Dr.Freak,,M,,,ajktourism.gov.pk/x.txt,Linux,mirror
1817,8/4/2013,Dr.Freak,,M,,,forum.npo.gov.pk/x.txt,Linux,mirror
1818,8/4/2013,Xploiter,,M,,,mes.gov.pk/x.html,Linux,mirror
1819,8/4/2013,Xploiter,,M,,,www.punjablaws.gov.pk/x.html,Linux,mirror
1820,8/4/2013,Xploiter,,M,R,,sti.gov.pk/x.html,Linux,mirror
1821,7/29/2013,S:6T_i-#07,,,,,ems.infokhyberpakhtunkhwa.gov....,Linux,mirror
1822,7/27/2013,SA3D HaCk3D,,M,,,swkpk.gov.pk/x.html,Linux,mirror
1823,7/25/2013,RainsevenDotMy,,,,,es.pap.gov.pk/modules/r00t-My.txt,Linux,mirror
1824,7/25/2013,Ali,H,,,,civicmanagement-cda.gov.pk,Linux,mirror
1825,7/25/2013,Ali,H,M,R,,npo.gov.pk,Linux,mirror
1826,7/17/2013,S:6T_i-#07,H,,R,,www.nidu.gov.pk,Unknown,mirror
1827,7/13/2013,Dbuzz,,M,R,,www.pprasindh.gov.pk/db.txt,Linux,mirror
1828,7/3/2013,SA3D HaCk3D,,M,,,moicop.gov.pk/x.html,Linux,mirror
1829,6/28/2013,sidlove,,,R,,www.khyberpakhtunkhwa.gov.pk/s...,Linux,mirror
1830,6/20/2013,soyletmez,,M,,,pp.npo.gov.pk/pp/default.asp,Win 2003,mirror
1831,6/20/2013,S:6T_i-#07,H,,R,,www.serra.gov.pk,Win 2003,mirror
1832,6/18/2013,Dr.SHA6H,H,,R,,www.sprsmpkp.gov.pk,Linux,mirror
1833,6/16/2013,BD GREY HAT HACKERS,,,,,www.hrakhyberpakhtunkhwa.gov.p...,Linux,mirror
1834,6/11/2013,ManSyk3z,H,,R,,cbkamra.gov.pk,Linux,mirror
1835,6/2/2013,S:6T_i-#07,,M,,,www.infokhyberpakhtunkhwa.gov....,Linux,mirror
1836,5/26/2013,islamic ghosts team,,M,R,,agpunjab.gov.pk/index.html,Linux,mirror
1837,5/20/2013,TheHackersArmy,H,M,R,,shadbad.cholistan.gov.pk,Linux,mirror
1838,4/25/2013,Ashiyane Digital Security Team,H,M,,,livestockextkp.gov.pk,Linux,mirror
1839,4/23/2013,N1Gh7 F0x,H,,,,php.ecp.gov.pk,Linux,mirror
1840,4/11/2013,HighTech,H,M,,,www.socialwelfare.ajk.gov.pk,Win 2003,mirror
1841,4/11/2013,HighTech,,M,,,akmidc.ajk.gov.pk/xk.txt,Win 2003,mirror
1842,4/9/2013,HighTech,,M,,,itb.ajk.gov.pk/ck.htm,Win 2003,mirror
1843,3/25/2013,Indishell,H,,,,cbsialkot.gov.pk,Linux,mirror
1844,3/21/2013,Indishell,H,M,R,,sanitation-cda.gov.pk,Unknown,mirror
1845,3/19/2013,alfa team 2012,H,,R,,www.ncsw.gov.pk,Linux,mirror
1846,3/18/2013,xtremee_killar,H,,R,,www.hdkp.gov.pk,Unknown,mirror
1847,3/6/2013,zabi,H,M,R,,www.chk.gov.pk,Linux,mirror
1848,3/5/2013,HighTech,H,,R,,www.chk.gov.pk,Linux,mirror
1849,2/19/2013,TheHackersArmy,H,,R,,cholistan.gov.pk,Linux,mirror
1850,2/18/2013,Indishell,,M,R,,www.pakpost.gov.pk/1.txt,Solaris 9/10,mirror
1851,2/18/2013,N1Gh7 F0x,H,M,,,www.fef.gov.pk,Linux,mirror
1852,2/15/2013,Indishell,H,,R,,financebatagram.gov.pk,Linux,mirror
1853,2/14/2013,Code inject0r,H,,R,,npfs-minfa.gov.pk,Linux,mirror
1854,2/14/2013,Dr.Freak,,,R,,www.pakistanarmy.gov.pk/AWPRev...,Win 2008,mirror
1855,2/14/2013,Xtremee_Killar,,M,,,www.peshawarhighcourt.gov.pk/n...,Linux,mirror
1856,2/14/2013,Xtremee_Killar,,,,,pepco.gov.pk/chk.php,FreeBSD,mirror
1857,2/13/2013,Evil Genius Cyber Crimes,,M,,,clothing.pof.gov.pk/categories...,Solaris 9/10,mirror
1858,2/13/2013,Indishell,H,,,,www.fcbalochistan.gov.pk,Linux,mirror
1859,2/13/2013,r00t-x,,,R,,www.fto.gov.pk/x.txt,Solaris 9/10,mirror
1860,2/13/2013,r00t-x,,,R,,www.pakboi.gov.pk/x.txt,Win 2003,mirror
1861,2/12/2013,Dr.Freak,,,R,,hesco.gov.pk/htmls/newsmediama...,Win 2003,mirror
1862,2/12/2013,Hmei7,,,,,joomla149.pap.gov.pk/x.txt,Linux,mirror
1863,2/11/2013,Haxorsistz,H,,,,edohmkp.gov.pk,Linux,mirror
1864,2/10/2013,HackerCrackerTracker | G.J.theDJ,H,M,,,edohdirupper.gov.pk,Linux,mirror
1865,2/3/2013,Sejeal,,,R,,mecsindh.gov.pk/sejeal.jpg,Linux,mirror
1866,1/25/2013,HighTech,H,M,,,www.law.ajk.gov.pk,Win 2003,mirror
1867,1/25/2013,HighTech,H,M,,,www.health.ajk.gov.pk,Win 2003,mirror
1868,1/25/2013,HighTech,H,M,,,www.colleges.ajk.gov.pk,Win 2003,mirror
1869,1/25/2013,HighTech,H,M,,,electricity.ajk.gov.pk,Win 2003,mirror
1870,1/25/2013,HighTech,H,M,,,auqaf.ajk.gov.pk,Win 2003,mirror
1871,1/24/2013,HighTech,,M,,,finance.ajk.gov.pk/ck.htm,Win 2003,mirror
1872,1/24/2013,HighTech,,M,,,agriculture.ajk.gov.pk/ck.htm,Win 2003,mirror
1873,1/24/2013,HighTech,,M,R,,ajk.gov.pk/ck.htm,Win 2003,mirror
1874,1/24/2013,Sejeal,,,,,gepsp.ajk.gov.pk/sejeal.jpg,Win 2003,mirror
1875,1/18/2013,Indishell,,,,,sindhagriextension.gov.pk/inde...,Linux,mirror
1876,1/16/2013,Indishell,H,,R,,ipdf.gov.pk,Linux,mirror
1877,1/3/2013,TurkHackArmy,H,,,,pclukp.gov.pk,Linux,mirror
1878,12/28/2012,Black Angels,,M,R,,www.rawalpindi.gov.pk/wp-conte...,Win 2008,mirror
1879,12/24/2012,COde InjectOr,H,,,,irrigation.punjab.gov.pk,Win 2008,mirror
1880,12/14/2012,ulow,,M,R,,badin.gov.pk/a.htm,Win 2008,mirror
1881,12/14/2012,ulow,,M,,,erp.badin.gov.pk/a.htm,Win 2008,mirror
1882,12/13/2012,ulow,,M,,,sindhpower.gov.pk/a.htm,Win 2008,mirror
1883,12/10/2012,Haxorsistz,H,,,,npc.gov.pk,Linux,mirror
1884,12/10/2012,Haxorsistz,H,M,R,,punjabmodel.gov.pk,Linux,mirror
1885,12/7/2012,Indishell,,,R,,app.hec.gov.pk/rgp/research.asp,Win 2008,mirror
1886,12/7/2012,Indishell,,,R,,www.ppqp.gov.pk/jobs.php,Unknown,mirror
1887,12/7/2012,Indishell,,,R,,intranet.pta.gov.pk/1.html,Win 2003,mirror
1888,12/6/2012,Indishell,H,M,,,ghotki.gov.pk,Win 2008,mirror
1889,12/6/2012,Indishell,,M,,,www.sanghar.gov.pk/Governor/fr...,Win 2008,mirror
1890,12/6/2012,Indishell,,M,,,shaheedbenazirabad.gov.pk/Gove...,Win 2008,mirror
1891,12/6/2012,Indishell,H,M,,,www.mirpurkhas.gov.pk,Win 2008,mirror
1892,12/6/2012,Indishell,H,M,,,larkano.gov.pk,Win 2008,mirror
1893,12/6/2012,Indishell,H,M,,,hyderabad.gov.pk,Win 2008,mirror
1894,12/6/2012,Indishell,H,,R,,www.larkana.gov.pk,Win 2008,mirror
1895,11/27/2012,ymh,H,,R,,www.borsindh.gov.pk,Linux,mirror
1896,11/22/2012,Indishell,H,,R,,support.pprasindh.gov.pk,Linux,mirror
1897,11/18/2012,Indishell,H,,,,www.epw.gov.pk,Linux,mirror
1898,10/26/2012,Indishell,,,R,,www.multan.gov.pk/upload,Linux,mirror
1899,10/3/2012,Indishell,H,,,,www.npa.gov.pk,Linux,mirror
1900,9/21/2012,Cu_do_MRC,H,,R,,finance-mansehra.gov.pk,Linux,mirror
1901,8/29/2012,nO lOv3,,M,,,kohat.financekpp.gov.pk/index....,Linux,mirror
1902,8/29/2012,nO lOv3,,M,,,peshawar.financekpp.gov.pk/ind...,Linux,mirror
1903,8/21/2012,VirusDuba,H,,,,www.blog.npcih.gov.pk,Linux,mirror
1904,8/8/2012,Indishell,,,,,www.psf.gov.pk/pbt/issues_rss....,FreeBSD,mirror
1905,8/2/2012,Indishell,H,,R,,dsjfaisalabad.gov.pk,Linux,mirror
1906,7/30/2012,VirusDuba,H,,R,,www.npcih.gov.pk,Linux,mirror
1907,7/29/2012,Indishell,H,,,,sandalbartv.faisalabadartscoun...,Linux,mirror
1908,7/28/2012,Indishell,H,,R,,www.mianwalipolice.gov.pk,Linux,mirror
1909,7/25/2012,Indishell lamer,,,R,,fpsc.gov.pk/icms/admin/image/d...,Linux,mirror
1910,7/24/2012,chinahacker,,,,,imis.irrigation.punjab.gov.pk/...,Win 2008,mirror
1911,7/15/2012,Indishell,,,,,www.faisalabadartscouncil.gov....,Linux,mirror
1912,7/14/2012,Indishell,H,M,,,lyallpurmuseum.gov.pk,Linux,mirror
1913,7/11/2012,Indishell,,,R,,gulbergtownlahore.gov.pk/Modul...,Win 2003,mirror
1914,7/11/2012,Indishell,,,R,,kpt.gov.pk/html,Win 2008,mirror
1915,7/11/2012,Vezir.04,,,R,,sc.hec.gov.pk/aphds/submit.asp,Win 2003,mirror
1916,7/10/2012,Indishell,H,,R,,spsc.gov.pk,Linux,mirror
1917,7/10/2012,Indishell,H,M,R,,pprasindh.gov.pk,Linux,mirror
1918,7/10/2012,Indishell,H,,R,,pap.gov.pk,Linux,mirror
1919,7/9/2012,Indishell,H,,R,,sheikhupurapolice.gov.pk,Linux,mirror
1920,7/8/2012,Indishell,,,,,kptevta.gov.pk/resources_detai...,Linux,mirror
1921,7/7/2012,Indishell,H,M,,,new.nha.gov.pk,Linux,mirror
1922,7/7/2012,Indishell,H,,,,downloads.nha.gov.pk,Linux,mirror
1923,7/7/2012,HighTech,H,,,,shpd.gov.pk,Linux,mirror
1924,7/7/2012,Indishell,H,,R,,nha.gov.pk,Linux,mirror
1925,7/5/2012,Indishell,H,,,,ljcp.gov.pk,Linux,mirror
1926,7/4/2012,Cocain TeaM,,,,,bunerfinance.gov.pk/f.php?Link...,Linux,mirror
1927,6/18/2012,LatinHackTeam,H,,,,sprsmpkp.gov.pk,Linux,mirror
1928,6/13/2012,sidlove,,M,,,www.kpincubation.gov.pk/mca.html,Linux,mirror
1929,6/12/2012,Indishell,,,R,,ppra.punjab.gov.pk/index.asp,Win 2008,mirror
1930,6/12/2012,Indishell,,M,R,,cccexcise.punjab.gov.pk/defaul...,Win 2008,mirror
1931,6/12/2012,sidlove,,,,,www.khyberpakhtunkhwa.gov.pk/m...,Linux,mirror
1932,6/11/2012,Indishell,H,,R,,ptb.gov.pk,Win 2003,mirror
1933,6/11/2012,Invectus,,,R,,www.lesco.gov.pk/Modules/News/...,Win 2003,mirror
1934,6/10/2012,Indishell,H,,,,sprsmbalochistan.gov.pk,Linux,mirror
1935,5/31/2012,Robot Pirates,H,,,,www.pakpwd.gov.pk,Linux,mirror
1936,5/31/2012,BROTHERS TEAM,H,,R,,psic.gov.pk,Win 2003,mirror
1937,5/24/2012,http://nwfptbb.gov.pk/,H,,R,,nwfptbb.gov.pk,Win 2003,mirror
1938,5/21/2012,WG_Eagle,,,,,sti.gov.pk/sti1/stiweb/index.php,Linux,mirror
1939,5/10/2012,Afghan Exploiters Team,,M,,,admissions.hec.gov.pk/language...,Linux,mirror
1940,5/7/2012,syhmhfz,,,R,,www.ipo.gov.pk/patent/Gazette/...,Win 2003,mirror
1941,5/2/2012,Hmei7,,,,,npb.gov.pk/i¯donesia.htm,Win 2003,mirror
1942,4/24/2012,mS_Dz,H,M,,,www.sindhrelief.gov.pk,Linux,mirror
1943,4/21/2012,TiGER-M@TE,H,M,,,ntrc.gov.pk,Win 2008,mirror
1944,4/18/2012,Indishell,,,,,chakwalpolice.gov.pk/indishell...,Win 2008,mirror
1945,4/17/2012,Mr.XHat,,,,,fdma.gov.pk/ERFDMAMIS/descript...,Linux,mirror
1946,4/2/2012,Bl3ck0uT,H,M,R,,governorsindh.gov.pk,Win 2003,mirror
1947,3/27/2012,Hacker-Fire,H,,R,,ipcih.gov.pk,Linux,mirror
1948,3/27/2012,SVAM,H,M,,,president.gov.pk,Linux,mirror
1949,3/27/2012,SVAM,H,,,,presidentofpakistan.gov.pk,Linux,mirror
1950,3/22/2012,1923Turk,,,,,lhc.gov.pk/new/,Win 2008,mirror
1951,3/17/2012,Ashiyane Digital Security Team,,,R,,www.pmajk.gov.pk/application/t...,Win 2003,mirror
1952,3/14/2012,Ashiyane Digital Security Team,H,M,R,,www.cda.gov.pk,Win 2003,mirror
1953,3/2/2012,Nob0dy,,,R,,www.gjtmap.gov.pk/admin,Linux,mirror
1954,3/1/2012,Ashiyane Digital Security Team,H,M,R,,www.islamabad.gov.pk,Win 2003,mirror
1955,3/1/2012,Ashiyane Digital Security Team,H,M,,,www.mtmist.islamabad.gov.pk,Win 2003,mirror
1956,3/1/2012,Indishell,,M,R,,cmkhyberpakhtunkhwa.gov.pk/pag...,Win 2008,mirror
1957,3/1/2012,eXeSoul,,,R,,www.ajkmdrp.gov.pk/images/y0.txt,Linux,mirror
1958,2/21/2012,sen indishell,,,R,,www.cii.gov.pk/jobs/index.html,Unknown,mirror
1959,2/16/2012,Dr-Angel,,M,R,,pal.gov.pk/x.txt,Linux,mirror
1960,2/14/2012,indishell,,,,,www.serra.gov.pk/showpage.asp?...,Win 2003,mirror
1961,2/11/2012,TheHackersArmy,H,M,,,cc.gov.pk,Linux,mirror
1962,2/11/2012,TheHackersArmy,H,M,,,lalbaig.cc.gov.pk,Linux,mirror
1963,2/11/2012,GaMe_OveR,H,,,,legal.cc.gov.pk,Linux,mirror
1964,1/30/2012,KhantastiC,,,R,,wapda.gov.pk/htmls/rptnewsdeta...,Win 2003,mirror
1965,1/20/2012,KhantastiC,H,,,,chitralfinance.gov.pk,Win 2008,mirror
1966,1/19/2012,IslamiC GhoSts lamers,,,R,,www.mecsindh.gov.pk/x.html,Linux,mirror
1967,1/13/2012,alsa7r,H,,,,www.cbkamra.gov.pk,Linux,mirror
1968,1/11/2012,Over-X,,,,,www.pdma.gov.pk/newsArchive.ph...,Linux,mirror
1969,1/10/2012,indishell,H,M,R,,ntp.gov.pk,Linux,mirror
1970,1/3/2012,Indishell,,,R,,www.privatisation.gov.pk/index...,Win 2003,mirror
1971,1/3/2012,Indishell,,M,R,,www.mofa.gov.pk/index.html,Win 2003,mirror
1972,1/3/2012,Indishell,,M,R,,www.niopk.gov.pk/index.html,Win 2003,mirror
1973,1/3/2012,Indishell,H,M,R,,www.pbm.gov.pk,Win 2003,mirror
1974,1/3/2012,Indishell,,M,R,,www.pcb.gov.pk/index.html,Win 2003,mirror
1975,1/3/2012,Indishell,,M,R,,www.pmnh.gov.pk/index.html,Win 2003,mirror
1976,1/3/2012,Indishell,,M,,,www.radp.gov.pk/index.htm,Win 2003,mirror
1977,1/3/2012,Indishell,,,,,www.dfp.gov.pk/index.html,Unknown,mirror
1978,1/3/2012,Indishell,,M,R,,www.paknavy.gov.pk/index.html,Unknown,mirror
1979,1/3/2012,Indishell,,M,R,,www.pcret.gov.pk/index.htm,Unknown,mirror
1980,1/3/2012,Indishell,,M,R,,www.pcrwr.gov.pk/index.html,Unknown,mirror
1981,1/3/2012,Indishell,,M,R,,www.pcsir.gov.pk/index.htm,Unknown,mirror
1982,1/3/2012,Indishell,,M,R,,www.pha.gov.pk/index.htm,Unknown,mirror
1983,1/3/2012,Indishell,H,M,R,,www.pifra.gov.pk,Unknown,mirror
1984,1/3/2012,Indishell,,M,R,,www.pmad.gov.pk/index.html,Unknown,mirror
1985,1/3/2012,Indishell,H,M,R,,www.sindh.gov.pk,Unknown,mirror
1986,1/3/2012,Indishell,H,M,R,,www.sindhpolice.gov.pk,Unknown,mirror
1987,1/2/2012,KhantastiC,H,,R,,www.cholistan.gov.pk,Linux,mirror
1988,1/2/2012,KhantastiC,H,M,,,shadbad.cholistan.gov.pk,Linux,mirror
1989,12/24/2011,FLoOoD HacKeR,,M,,,financebatagram.gov.pk/wp-cont...,Linux,mirror
1990,12/15/2011,sLaSh HaCkEr,H,M,R,,www.sargodhapolice.gov.pk,Linux,mirror
1991,12/13/2011,TGH,H,,,,www.pafawc.gov.pk,Linux,mirror
1992,12/13/2011,Mr.XHat,H,M,,,bahawalpur.dc.lhc.gov.pk,Win 2008,mirror
1993,12/13/2011,Qaiser_Hacker,H,M,,,www.okara.dc.lhc.gov.pk,Win 2008,mirror
1994,12/13/2011,Qaiser_Hacker,H,M,,,www.rawalpindi.dc.lhc.gov.pk,Win 2008,mirror
1995,12/12/2011,Mr.XHat,H,M,,,nankana.dc.lhc.gov.pk,Win 2008,mirror
1996,12/12/2011,Mr.XHat,H,M,,,mbdin.dc.lhc.gov.pk,Win 2008,mirror
1997,12/12/2011,Mr.XHat,H,,,,attock.dc.lhc.gov.pk,Win 2008,mirror
1998,12/10/2011,Mr.XHat,H,M,,,narowal.dc.lhc.gov.pk,Win 2008,mirror
1999,12/10/2011,Mr.XHat,H,M,,,multan.dc.lhc.gov.pk,Win 2008,mirror
2000,12/10/2011,Mr.XHat,H,M,,,layyah.dc.lhc.gov.pk,Win 2008,mirror
2001,12/10/2011,Mr.XHat,H,M,,,mianwali.dc.lhc.gov.pk,Win 2008,mirror
2002,12/10/2011,Mr.XHat,H,M,,,districtcourtslahore.gov.pk,Win 2008,mirror
2003,12/10/2011,Mr.XHat,H,M,,,bhakkar.dc.lhc.gov.pk,Win 2008,mirror
2004,12/10/2011,Mr.XHat,H,M,,,kasur.dc.lhc.gov.pk,Win 2008,mirror
2005,12/10/2011,Mr.XHat,H,M,,,faisalabad.dc.lhc.gov.pk,Win 2008,mirror
2006,12/10/2011,Mr.XHat,H,M,,,khushab.dc.lhc.gov.pk,Win 2008,mirror
2007,12/10/2011,Mr.XHat,H,M,,,vehari.dc.lhc.gov.pk,Win 2008,mirror
2008,12/10/2011,Mr.XHat,H,M,,,gujrat.dc.lhc.gov.pk,Win 2008,mirror
2009,12/10/2011,Ashiyane Digital Security Team,H,,,,hdkp.gov.pk,Linux,mirror
2010,12/9/2011,KhantastiC,H,M,,,punjabfisheries.gov.pk,Linux,mirror
2011,12/9/2011,KhantastiC,H,M,,,npfs-minfa.gov.pk,Linux,mirror
2012,12/7/2011,7rb-team,H,,,,www.narowal.gov.pk,Linux,mirror
2013,11/30/2011,indiancyberarmy,H,,,,www.bahawalpur.gov.pk,Linux,mirror
2014,11/30/2011,Cocain TeaM,,,R,,pmumcdp.gov.pk/faqs.php,Linux,mirror
2015,11/29/2011,TEAM TIGER,,M,R,,www.savings.gov.pk/imp.html,Win 2003,mirror
2016,11/28/2011,TIGERS,H,,R,,www.fsa.gov.pk,Unknown,mirror
2017,11/28/2011,TeamTIGERS,,,,,www.dgip.gov.pk/imp.html,Win 2000,mirror
2018,11/28/2011,Team TIGERS,,M,R,,www.tourism.gov.pk/imp.html,Win 2000,mirror
2019,11/27/2011,indishell,,M,,,sdc.gov.pk/index.php,Win 2003,mirror
2020,11/25/2011,ViRuS_HiMa,H,,,,sanitation-cda.gov.pk,Linux,mirror
2021,11/18/2011,Cocain TeaM,H,M,,,kpcpwc.gov.pk,Linux,mirror
2022,11/6/2011,By_aGReSiF,,,,,intranet.pta.gov.pk/tr-x.txt,Win 2003,mirror
2023,10/31/2011,chliZAceh,,M,,,cbk.gov.pk/x.htm,Linux,mirror
2024,10/24/2011,Dr-Angel,H,M,,,www.chk.gov.pk,Linux,mirror
2025,10/17/2011,MCA-CRB,H,,R,,pwdsindh.gov.pk,Win 2008,mirror
2026,10/13/2011,X-NerD,,,,,visitgilgitbaltistan.gov.pk/x.htm,Linux,mirror
2027,10/13/2011,MilliKuvvetler,H,M,,,web.ipcih.gov.pk,Linux,mirror
2028,10/6/2011,Over-X,H,,,,support.pprasindh.gov.pk,Linux,mirror
2029,9/28/2011,ZombiE_KsA,H,,R,,www.supremecourt.gov.pk,Win 2003,mirror
2030,9/26/2011,L0gical,,M,,,erp.hec.gov.pk/media/index.html,Linux,mirror
2031,9/26/2011,L0gical,,M,,,das.hec.gov.pk/festival-tts/in...,Linux,mirror
2032,9/26/2011,L0gical,,M,,,des.hec.gov.pk/media/,Linux,mirror
2033,9/26/2011,L0gical,,M,R,,hjp.hec.gov.pk/uploads,Linux,mirror
2034,9/26/2011,L0gical,,M,,,profile.hec.gov.pk/sbctmp/,Linux,mirror
2035,9/26/2011,L0gical,,M,,,psa.hec.gov.pk/sbctmp/,Linux,mirror
2036,9/26/2011,L0gical,,M,,,search.hec.gov.pk/sbctmp/,Linux,mirror
2037,9/26/2011,L0gical,,M,,,urss.hec.gov.pk/sbctmp,Linux,mirror
2038,9/26/2011,L0gical,,,,,publications.hec.gov.pk/site/m...,Linux,mirror
2039,9/20/2011,stupid,H,M,,,www.punjabmodel.gov.pk,Linux,mirror
